id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
611644108,Butler St at Baker St,2nd Division,1958-01-01,Concrete,101,61,0,100,78,0,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Butler_St_at_Baker_St.jpg,Morningside,7,10,42003101400,2,10,5,3-7,40.48919761,-79.93147599
47848814,Butler St near 62nd St Bridge to Sawyer St,2nd Division,,Wood,112,87,0,100,88,5,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Butler_St_near_62nd_St_Bridge_to_Sawyer_St.jpg,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48796858,-79.93727715
859870438,Butler St to Sawyer St,2nd Division,1949-01-01,Concrete,129,87,0,100,80,6,2,7,2,https://tools.wprdc.org/images/pittsburgh/steps/Butler_St_to_Sawyer_St.jpg,Stanton Heights,7,10,42003101800,2,10,5,3-7,40.48708995,-79.94018288
758668959,Byron St from Melwood Ave to Gold Way,3rd Division,1949-01-01,Concrete,97,14,0,100,202,12,2,5,4,https://tools.wprdc.org/images/pittsburgh/steps/Byron_St_from_Melwood_Ave_to_Gold_Way.jpg,North Oakland,6,5,42003562000,3,5,4,2-23,40.45725538,-79.95459348
36558457,Caeser Way from Sterling St,4th Division,,Wood,80,52,0,100,605,67,3,1,5,https://tools.wprdc.org/images/pittsburgh/steps/Caeser_Way_from_Sterling_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.42270959,-79.97348512
1438496025,California Ave from Eckert St to Knapp St,1st Division,1923-01-01,Concrete,349,119,0,100,664,94,5,2,5,https://tools.wprdc.org/images/pittsburgh/steps/California_Ave_from_Eckert_St_to_Knapp_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47116156,-80.0361748
2064170340,Candace St from Crosby Ave to Shiras Ave,5th Division,,Concrete,130,56,0,100,744,418,10,7,6,https://tools.wprdc.org/images/pittsburgh/steps/Candace_St_from_Crosby_Ave_to_Shiras_Ave.jpg,Beechview,4,19,42003192000,5,19,6,4-28,40.40408086,-80.0320601
488343298,Canton Ave from Coast Ave to Hampshire Ave,5th Division,,Concrete,250,54,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Canton_Ave_from_Coast_Ave_to_Hampshire_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.40944987,-80.03002222
1961733621,Caperton St from Fordyce St to Conniston Ave,4th Division,1947-01-01,Concrete,357,57,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Caperton_St_from_Fordyce_St_to_Conniston_Ave.jpg,Bon Air,4,18,42003562400,5,18,3,4-7,40.4096561,-80.00000844
756027237,Caramel Way to Webster Ave,3rd Division,1949-01-01,Concrete,72,35,1,10,893,237,10,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Caramel_Way_to_Webster_Ave.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.44850343,-79.97456283
1529995894,Carnahan Rd at Younger Ave from Banksville Ave,5th Division,,Concrete,140,74,1,2,281,10,2,4,2,https://tools.wprdc.org/images/pittsburgh/steps/Carnahan_Rd_at_Younger_Ave_from_Banksville_Ave.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.40681022,-80.0360274
1845636601,Carnegie St,2nd Division,,Wood,30,9,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Carnegie_St.jpg,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48417159,-79.94667032
1162495077,Carrie St from Sprain St to Carrie St,1st Division,,Concrete,225,106,0,100,422,19,4,8,7,https://tools.wprdc.org/images/pittsburgh/steps/Carrie_St_from_Sprain_St_to_Carrie_St.jpg,Fineview,1,25,42003250900,1,25,1,1-10,40.4613302,-80.0013722
983831506,Cedarhurst St from Arlington Ave to Ibis Way,4th Division,1953-01-01,Concrete,45,39,0,100,1278,777,10,4,8,https://tools.wprdc.org/images/pittsburgh/steps/Cedarhurst_St_from_Arlington_Ave_to_Ibis_Way.jpg,Knoxville,3,18,42003300100,5,18,3,4-6,40.41850495,-79.98857936
1248590957,Cedarville Way from Juniper St to Lorigan St,2nd Division,1952-01-01,Concrete,33,20,0,100,1031,0,7,8,8,https://tools.wprdc.org/images/pittsburgh/steps/Cedarville_Way_from_Juniper_St_to_Lorigan_St.jpg,Bloomfield,7,8,42003080200,2,8,5,3-1,40.45839529,-79.95146706
1153095685,Cemetery Ave from Morris Ave,1st Division,,Wood,12,7,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cemetery_Ave_from_Morris_Ave.jpg,Fineview,1,25,42003250900,1,25,1,1-10,40.46247158,-80.00615454
1240212642,Centre Ave at Bigelow Blvd to Schenley Farms Terrace,3rd Division,,Stone,85,49,0,100,325,76,2,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Centre_Ave_at_Bigelow_Blvd_to_Schenley_Farms_Terrace.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45095022,-79.95506793
715652331,Chartiers Ave and Azalia St,5th Division,,Concrete,122,14,1,10,782,184,10,10,10,https://tools.wprdc.org/images/pittsburgh/steps/Chartiers_Ave_and_Azalia_St.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44507236,-80.0415589
824709829,Chartiers Ave from Danley St to Praego St,5th Division,,Concrete,50,18,0,100,102,22,4,10,3,https://tools.wprdc.org/images/pittsburgh/steps/Chartiers_Ave_from_Danley_St_to_Praego_St.jpg,Crafton Heights,2,20,42003562600,5,20,6,1-17,40.44908562,-80.04467676
698854103,Chauncey St from Centre  to Mahon St,3rd Division,1947-01-01,Concrete,272,60,1,3,545,155,6,5,9,https://tools.wprdc.org/images/pittsburgh/steps/Chauncey_St_from_Centre__to_Mahon_St.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.44639658,-79.97258284
1375227318,Chestnut St from Itin St to Vista St,1st Division,1984-01-01,Concrete,174,97,0,100,910,64,8,7,10,https://tools.wprdc.org/images/pittsburgh/steps/Chestnut_St_from_Itin_St_to_Vista_St.jpg,East Allegheny,1,23,42003563200,1,23,1,1-5,40.45839898,-79.99569186
1346373462,Clairhaven St from Arnold St to Norwalk St,5th Division,1945-01-01,Concrete/Wood,292,67,1,7,627,13,5,8,3,https://tools.wprdc.org/images/pittsburgh/steps/Clairhaven_St_from_Arnold_St_to_Norwalk_St.jpg,Crafton Heights,2,28,42003281500,5,28,6,1-18,40.44008311,-80.05199602
395759308,Clover St from Commanche Way to Eccles St,4th Division,1946-01-01,Concrete,102,,1,10,1389,145,10,7,10,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Commanche_Way_to_Eccles_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41821,-79.97121789
338739954,Clover St from Eccles St to Arlington Ave,4th Division,1946-01-01,Concrete,125,,1,9,1467,154,10,5,10,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Eccles_St_to_Arlington_Ave.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41783936,-79.97130506
2145741003,Clover St from Elsie St to Charcot St,4th Division,,Concrete,140,0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Elsie_St_to_Charcot_St.jpg,Arlington,3,16,42003561600,3,16,3,4-8,40.4166152,-79.97155484
1849415445,Clover St from Spring St to Elsie St,4th Division,,Concrete,135,0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Spring_St_to_Elsie_St.jpg,Arlington,3,16,42003561600,3,16,3,4-8,40.41618329,-79.97162861
358530708,Clover St from Wellington Way to Cobden St,4th Division,,Wood,120,42,1,8,1004,36,6,5,9,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Wellington_Way_to_Cobden_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.42019407,-79.97088745
1895849559,Coast Ave from Broadway Ave to Methyl St.,5th Division,1945-01-01,Concrete,160,35,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Coast_Ave_from_Broadway_Ave_to_Methyl_St..jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.40870209,-80.02521318
819842221,Coast Ave from Dagmar Ave to Fallowfield Ave,5th Division,1952-01-01,Concrete,220,101,0,100,1398,1146,10,6,10,https://tools.wprdc.org/images/pittsburgh/steps/Coast_Ave_from_Dagmar_Ave_to_Fallowfield_Ave.jpg,Beechview,4,19,42003192000,5,19,6,4-28,40.40875408,-80.02317239
428021060,Coast Ave from Methyl St. to Rutherford Ave,5th Division,1945-01-01,Concrete,222,38,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Coast_Ave_from_Methyl_St._to_Rutherford_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.40867656,-80.02599237
698011969,Coleman St from Alger St to Neeb St East,3rd Division,,Concrete,312,68,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Coleman_St_from_Alger_St_to_Neeb_St_East.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42692794,-79.94212776
1815435996,Coleman St from Alger St to Neeb St West,3rd Division,,Concrete,313,60,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Coleman_St_from_Alger_St_to_Neeb_St_West.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42690548,-79.94221895
29614145,Colmar St from Blessing to Bernhardt Way,3rd Division,1949-01-01,Concrete,375,120,0,100,333,12,2,3,3,https://tools.wprdc.org/images/pittsburgh/steps/Colmar_St_from_Blessing_to_Bernhardt_Way.jpg,Upper Hill,6,5,42003050600,3,5,2,2-24,40.45775584,-79.9575511
1902457886,Cologne St from Berg St to Cobden St East,4th Division,1949-01-01,Concrete,145,98,0,100,733,52,6,6,7,https://tools.wprdc.org/images/pittsburgh/steps/Cologne_St_from_Berg_St_to_Cobden_St_East.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41947187,-79.96907852
1002130456,Cologne St from Berg St to Cobden St West,4th Division,1949-01-01,Concrete,132,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cologne_St_from_Berg_St_to_Cobden_St_West.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41949078,-79.96917952
951433808,Cologne St from Patterson St to Berg St,4th Division,1949-01-01,Concrete,275,80,1,6,787,59,6,4,7,https://tools.wprdc.org/images/pittsburgh/steps/Cologne_St_from_Patterson_St_to_Berg_St.jpg,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41903314,-79.96925182
1679883763,Como St from St Joseph St to Ormsby St,4th Division,1953-01-01,Concrete,211,41,1,3,538,80,5,5,4,https://tools.wprdc.org/images/pittsburgh/steps/Como_St_from_St_Joseph_St_to_Ormsby_St.jpg,Mt. Oliver,3,16,42003561700,3,16,3,4-8,40.41316236,-79.9792561
2011605507,Complete St to Geyer Ave,1st Division,,Wood,110,63,0,100,527,35,6,9,7,https://tools.wprdc.org/images/pittsburgh/steps/Complete_St_to_Geyer_Ave.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47339924,-80.03344339
554399718,Copperfield Ave from Dellrose St to Brownsville Rd,4th Division,1949-01-01,Concrete,122,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Dellrose_St_to_Brownsville_Rd.jpg,Carrick,4,29,42003290100,3,29,3,4-12,40.39607278,-79.98762972
280549115,Copperfield Ave from Dellrose St to Brownsville Rd North,4th Division,1949-01-01,Concrete,122,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Dellrose_St_to_Brownsville_Rd_North.jpg,Carrick,4,29,42003290100,3,29,3,4-12,40.39617083,-79.9877075
1693036499,Copperfield Ave from Mt Joseph St,4th Division,1949-01-01,Concrete,181,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Mt_Joseph_St.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39521487,-79.99005141
1522080906,Copperfield Ave from Mt Joseph St to Oakhurst Way,4th Division,1949-01-01,Concrete,167,29,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Mt_Joseph_St_to_Oakhurst_Way.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39546854,-79.98933282
1507364933,Copperfield Ave from Oakhurst St to Westmont St North,4th Division,1949-01-01,Concrete,142,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Oakhurst_St_to_Westmont_St_North.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39581335,-79.98881257
425252495,Copperfield Ave from Oakhurst Way to Westmont Ave,4th Division,1949-01-01,Concrete,140,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Oakhurst_Way_to_Westmont_Ave.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.3957054,-79.98872085
927539104,Copperfield Ave from Westmont Ave to Dellrose St,4th Division,1949-01-01,Concrete,142,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Westmont_Ave_to_Dellrose_St.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39589302,-79.98813398
1928094888,Copperfield Ave from Westmont St to Dellrose St North,4th Division,1949-01-01,Concrete,142,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Westmont_St_to_Dellrose_St_North.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39599618,-79.98819432
1349385582,Courtright St to Wing Way,1st Division,1944-01-01,Concrete,86,4,0,100,803,351,7,2,6,https://tools.wprdc.org/images/pittsburgh/steps/Courtright_St_to_Wing_Way.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47539592,-80.03105841
815033386,Cowan St from Southern Ave to Greenbush St,5th Division,1950-01-01,Concrete,300,43,1,10,1317,126,10,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Cowan_St_from_Southern_Ave_to_Greenbush_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.427564,-80.0085743
827262460,Crimson Ave from Traymore Ave to Sebring Ave,5th Division,1950-01-01,Concrete,226,51,0,100,146,25,3,9,2,https://tools.wprdc.org/images/pittsburgh/steps/Crimson_Ave_from_Traymore_Ave_to_Sebring_Ave.jpg,Beechview,4,19,42003191600,5,19,6,4-28,40.4120321,-80.01302711
1081703269,Croessus Way from East Busway to Flavian St,3rd Division,,Concrete,150,54,0,100,462,14,2,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Croessus_Way_from_East_Busway_to_Flavian_St.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.4596069,-79.96175844
1670748752,Crosby Ave from Broadway Ave,5th Division,,Asphalt/Concrete,21,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Crosby_Ave_from_Broadway_Ave.jpg,Beechview,4,19,42003192000,5,19,6,4-28,40.4050276,-80.03030115
2022266670,Cushman St to Number 37,5th Division,,Wood,25,21,0,100,1040,33,4,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Cushman_St_to_Number_37.jpg,Mount Washington,3,18,42003180700,5,18,3,4-5,40.42647548,-80.00427008
767101869,Cust St from Gate Lodge Way to Sunnyside St,3rd Division,,Concrete,126,,1,4,543,51,5,6,8,https://tools.wprdc.org/images/pittsburgh/steps/Cust_St_from_Gate_Lodge_Way_to_Sunnyside_St.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40223401,-79.94013309
425764357,Cust St from Second Ave to Gate Lodge Way,3rd Division,,Concrete,217,69,1,2,534,51,3,3,6,https://tools.wprdc.org/images/pittsburgh/steps/Cust_St_from_Second_Ave_to_Gate_Lodge_Way.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40191027,-79.94044826
1025967250,Cust St from Sunnyside St to Shrub Way,3rd Division,1948-01-01,Concrete,135,52,1,4,517,50,5,6,8,https://tools.wprdc.org/images/pittsburgh/steps/Cust_St_from_Sunnyside_St_to_Shrub_Way.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40249379,-79.93972862
2100303975,Custer Ave from Brinwood Ave to Kirk Ave,4th Division,1964-01-01,Concrete,310,101,0,100,579,14,4,5,2,https://tools.wprdc.org/images/pittsburgh/steps/Custer_Ave_from_Brinwood_Ave_to_Kirk_Ave.jpg,Carrick,4,29,42003290400,3,29,3,4-15,40.39280539,-79.97776221
437598672,Custer Street from Kirk Ave to Spencer Ave,4th Division,,Concrete,142,25,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Custer_Street_from_Kirk_Ave_to_Spencer_Ave.jpg,Carrick,4,29,42003290400,3,29,3,4-15,40.39298502,-79.97685128
1600958546,Cuthbert St form Gaskel St to Lauria Way,5th Division,1985-01-01,Concrete,102,30,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cuthbert_St_form_Gaskel_St_to_Lauria_Way.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42974634,-80.00894649
2142073153,Cuthbert St from Natchez St to Gaskel St,5th Division,1985-01-01,Concrete,104,44,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cuthbert_St_from_Natchez_St_to_Gaskel_St.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42943685,-80.00922017
1399256346,Cutler St from Wilson Ave to Perrysville Ave,1st Division,,Concrete,317,106,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cutler_St_from_Wilson_Ave_to_Perrysville_Ave.jpg,Perry South,6,26,42003261400,1,26,1,1-12,40.46601652,-80.01231464
2084301892,Dagmar Ave from Tonopah Ave to Alturia St,5th Division,,Wood,42,44,0,100,1018,0,7,9,7,https://tools.wprdc.org/images/pittsburgh/steps/Dagmar_Ave_from_Tonopah_Ave_to_Alturia_St.jpg,Beechview,4,19,42003192000,5,19,6,4-28,40.40740771,-80.02254053
681152155,Daisey St from Veteran St to Sherlock St,1st Division,1965-01-01,Concrete,99,26,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Daisey_St_from_Veteran_St_to_Sherlock_St.jpg,Perry South,6,26,42003261500,1,26,1,1-23,40.47346734,-80.00873813
1197024939,Dale St from Noblestown Rd to Code Way,5th Division,,Wood,105,43,1,9,762,61,8,8,4,https://tools.wprdc.org/images/pittsburgh/steps/Dale_St_from_Noblestown_Rd_to_Code_Way.png,Westwood,2,28,42003563100,5,28,6,1-18,40.43500768,-80.0507424
1944803063,Dartmore St from Englert St,4th Division,,Concrete,70,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Dartmore_St_from_Englert_St.jpg,Overbrook,4,32,42003320400,5,32,3,4-23,40.38854982,-79.99609997
641016805,De Witt St from Griffin St to Burson Way North,5th Division,1988-01-01,Concrete,80,13,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/De_Witt_St_from_Griffin_St_to_Burson_Way_North.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.424488,-80.00972873
1130610250,Delger St from Nina Way to Loyal Way,1st Division,,Wood,31,25,0,100,658,37,7,10,8,https://tools.wprdc.org/images/pittsburgh/steps/Delger_St_from_Nina_Way_to_Loyal_Way.jpg,Perry South,6,26,42003261500,1,26,1,1-23,40.4725264,-80.01438432
209043195,Delmont Ave from Climax St to Loyal Way,4th Division,1948-01-01,Concrete,108,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Delmont_Ave_from_Climax_St_to_Loyal_Way.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.41921754,-80.00419923
1254442177,Delmont Ave from Industry St to Proxim Way,4th Division,1948-01-01,Concrete,113,23,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Delmont_Ave_from_Industry_St_to_Proxim_Way.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.41994245,-80.00453317
906517361,Delmont Ave from Nina Way to Industry St,4th Division,1948-01-01,Concrete,112,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Delmont_Ave_from_Nina_Way_to_Industry_St.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.42031823,-80.00463466
362684587,Delmont Ave from Proxim Way to Climax St,4th Division,1948-01-01,Concrete,106,39,0,100,513,255,8,6,8,https://tools.wprdc.org/images/pittsburgh/steps/Delmont_Ave_from_Proxim_Way_to_Climax_St.jpg,Beltzhoover,3,18,42003562400,5,18,3,4-16,40.4196239,-80.00438833
1401475151,Dengler St,4th Division,,Concrete,196,14,0,100,576,191,5,1,2,https://tools.wprdc.org/images/pittsburgh/steps/Dengler_St.jpg,Arlington,3,16,42003561600,3,16,3,4-8,40.41662889,-79.96770573
1249762755,Devon Rd and Warrick Terrace from 5th Ave,3rd Division,,Concrete,245,98,0,100,1492,545,10,8,10,https://tools.wprdc.org/images/pittsburgh/steps/Devon_Rd_and_Warrick_Terrace_from_5th_Ave.jpg,Squirrel Hill North,8,14,42003140100,3,14,4,2-26,40.44718037,-79.94019853
843120491,Dewitt St from Griffin St to Burson Way,5th Division,1988-01-01,Concrete,212,29,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Dewitt_St_from_Griffin_St_to_Burson_Way.jpg,Mount Washington,2,19,42003191500,5,19,3,4-27,40.42442764,-80.00976858
1311257894,Dewitt St from Southern Ave to Griffin St,5th Division,1975-01-01,Concrete,125,33,0,100,1383,93,10,10,9,https://tools.wprdc.org/images/pittsburgh/steps/Dewitt_St_from_Southern_Ave_to_Griffin_St.jpg,Mount Washington,2,19,42003191500,5,19,3,4-27,40.42452543,-80.01012749
1806789258,Diana St from Homer St to Diana St,1st Division,1946-01-01,Concrete,133,108,0,100,533,65,7,10,9,https://tools.wprdc.org/images/pittsburgh/steps/Diana_St_from_Homer_St_to_Diana_St.jpg,Spring Hill-City View,1,24,42003262000,1,24,1,1-24,40.46233759,-79.98909565
358347226,Diana St from Ives Way to Itin St,1st Division,,Concrete,30,14,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Diana_St_from_Ives_Way_to_Itin_St.jpg,Spring Hill-City View,1,24,42003262000,1,24,1,1-24,40.46193466,-79.991783
1886235238,Dickson St from California Ave to Holbrook St,1st Division,1948-01-01,Concrete,113,17,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Dickson_St_from_California_Ave_to_Holbrook_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.468791,-80.03524976
1120265257,Dickson St from Holbrook St to Pitler St,1st Division,1948-01-01,Concrete,116,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Dickson_St_from_Holbrook_St_to_Pitler_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.46889293,-80.03475507
1658991702,Dickson St from Pitler St to Plough St,1st Division,1948-01-01,Concrete,406,43,1,3,667,113,5,2,6,https://tools.wprdc.org/images/pittsburgh/steps/Dickson_St_from_Pitler_St_to_Plough_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.46905245,-80.03398492
1790779487,Diulus Way from Boundary St to Bouquet St,3rd Division,1949-01-01,Concrete,200,99,0,100,2026,0,7,8,9,https://tools.wprdc.org/images/pittsburgh/steps/Diulus_Way_from_Boundary_St_to_Bouquet_St.jpg,Central Oakland,3,4,42003040600,3,4,4,2-11,40.439181,-79.95104389
